10000,10001,225,-0.001953,-1.000000
10002,10003,223,-0.001953,-1.000000
10004,10005,223,-0.001953,-1.000000
10006,10007,227,-0.001953,-1.000000
10008,10009,224,-0.001953,-1.000000
10010,10011,223,-0.003906,-1.000000
10012,10013,224,-0.001953,-1.000000
10014,10015,224,-0.001953,-1.000000
10016,10017,229,-0.001953,-1.000000
10018,10019,224,-0.003906,-1.000000
10020,10021,224,-0.001953,-1.000000
10022,10023,224,-0.003906,-1.000000
10024,10025,224,-0.003906,-1.000000
10026,10027,224,-0.003906,-1.000000
10028,10029,223,-0.001953,-1.000000
10030,10031,224,-0.001953,-1.000000
10032,10033,223,-0.001953,-1.000000
10034,10035,228,-0.003906,-1.000000
10036,10037,221,-0.003906,-1.000000
10038,10039,224,-0.003906,-1.000000
10040,10041,227,-0.001953,-1.000000
10042,10043,228,-0.003906,-1.000000
10044,10045,227,-0.001953,-1.000000
10046,10047,224,-0.001953,-1.000000
10048,10049,224,-0.001953,-1.000000
10050,10051,224,-0.003906,-1.000000
10052,10053,223,-0.003906,-1.000000
10054,10055,224,-0.005859,-1.000000
10056,10057,223,-0.003906,-1.000000
10058,10059,221,-0.001953,-1.000000
10060,10061,224,-0.003906,-1.000000
10062,10063,224,-0.005859,-1.000000
10064,10065,223,-0.003906,-1.000000
10066,10067,224,-0.003906,-1.000000
10068,10069,224,-0.003906,-1.000000
10070,10071,223,-0.005859,-1.000000
10072,10073,222,-0.001953,-1.000000
10074,10075,224,-0.003906,-1.000000
10076,10077,223,-0.001953,-1.000000
10078,10079,223,-0.001953,-1.000000
10080,10081,226,-0.001953,-1.000000
10082,10083,227,-0.003906,-1.000000
10084,10085,222,-0.001953,-1.000000
10086,10087,223,-0.002930,-1.000000
10088,10089,229,-0.001953,-1.000000
10090,10091,224,-0.005859,-1.000000
10092,10093,226,-0.001953,-1.000000
10094,10095,220,-0.003906,-1.000000
10096,10097,224,-0.005859,-1.000000
10098,10099,224,-0.005859,-1.000000
10100,10101,223,-0.001953,-1.000000
10102,10103,229,-0.001953,-1.000000
10104,10105,228,-0.003906,-1.000000
10106,10107,225,-0.001953,-1.000000
10108,10109,228,-0.001953,-1.000000
10110,10111,225,-0.001953,-1.000000
10112,10113,223,-0.001953,-1.000000
10114,10115,223,-0.001953,-1.000000
10116,10117,221,-0.001953,-1.000000
10118,10119,229,-0.001953,-1.000000
10120,10121,225,-0.003906,-1.000000
10122,10123,229,-0.001953,-1.000000
10124,10125,229,-0.003906,-1.000000
10126,10127,223,-0.003906,-1.000000
10128,10129,225,-0.001953,-1.000000
10130,10131,223,-0.003906,-1.000000
10132,10133,223,-0.003906,-1.000000
10134,10135,223,-0.005859,-1.000000
10136,10137,229,-0.003906,-1.000000
10138,10139,225,-0.001953,-1.000000
10140,10141,223,-0.003906,-1.000000
10142,10143,225,-0.001953,-1.000000
10144,10145,224,-0.001953,-1.000000
10146,10147,223,-0.005859,-1.000000
10148,10149,223,-0.001953,-1.000000
10150,10151,223,-0.005859,-1.000000
10152,10153,223,-0.003906,-1.000000
10154,10155,223,-0.001953,-1.000000
10156,10157,223,-0.001953,-1.000000
10158,10159,223,-0.007812,-1.000000
10160,10161,223,-0.004688,-1.000000
10162,10163,223,-0.005859,-1.000000
10164,10165,223,-0.002604,-1.000000
10166,10167,223,-0.005859,-1.000000
10168,10169,223,-0.007812,-1.000000
10170,10171,223,-0.005859,-1.000000
10172,10173,225,-0.003906,-1.000000
10174,10175,223,-0.001953,-1.000000
10176,10177,223,-0.003906,-1.000000
10178,10179,227,-0.002930,-1.000000
10180,10181,225,-0.005859,-1.000000
10182,10183,223,-0.007812,-1.000000
10184,10185,225,-0.002930,-1.000000
10186,10187,223,-0.005859,-1.000000
10188,10189,227,-0.001953,-1.000000
10190,10191,223,-0.005859,-1.000000
10192,10193,223,-0.007812,-1.000000
10194,10195,227,-0.003906,-1.000000
10196,10197,223,-0.009766,-1.000000
10198,10199,227,-0.001953,-1.000000
10200,10201,223,-0.003906,-1.000000
10202,10203,225,-0.001953,-1.000000
10204,10205,225,-0.003906,-1.000000
10206,10207,223,-0.007812,-1.000000
10208,10209,225,-0.005859,-1.000000
10210,10211,223,-0.003906,-1.000000
10212,10213,225,-0.002930,-1.000000
10214,10215,223,-0.009766,-1.000000
10216,10217,223,-0.009766,-1.000000
10218,10219,223,-0.007812,-1.000000
10220,10221,224,-0.001953,-1.000000
10222,10223,223,-0.009766,-1.000000
10224,10225,223,-0.003906,-1.000000
10226,10227,223,-0.011719,-1.000000
10228,10229,223,-0.003906,-1.000000
10230,10231,221,-0.003906,-1.000000
10232,10233,223,-0.001953,-1.000000
10234,10235,223,-0.005859,-1.000000
10236,10237,223,-0.011719,-1.000000
10238,10239,221,-0.001953,-1.000000
10240,10241,227,-0.004688,-1.000000
10242,10243,225,-0.002344,-1.000000
10244,10245,225,-0.007812,-1.000000
10246,10247,225,-0.005859,-1.000000
10248,10249,225,-0.002930,-1.000000
10250,10251,225,-0.005859,-1.000000
10252,10253,225,-0.003906,-1.000000
10254,10255,225,-0.005859,-1.000000
10256,10257,225,-0.003906,-1.000000
10258,10259,225,-0.005859,-1.000000
10260,10261,225,-0.007812,-1.000000
10262,10263,225,-0.002930,-1.000000
10264,10265,227,-0.002930,-1.000000
10266,10267,225,-0.007812,-1.000000
10268,10269,227,-0.002441,-1.000000
10270,10271,225,-0.007812,-1.000000
10272,10273,225,-0.004688,-1.000000
10274,10275,225,-0.005859,-1.000000
10276,10277,227,-0.003906,-1.000000
10278,10279,227,-0.003906,-1.000000
10280,10281,225,-0.007812,-1.000000
10282,10283,227,-0.003906,-1.000000
10284,10285,227,-0.005859,-1.000000
10286,10287,225,-0.003906,-1.000000
10288,10289,225,-0.003906,-1.000000
10290,10291,227,-0.007812,-1.000000
10292,10293,225,-0.009766,-1.000000
10294,10295,225,-0.005580,-1.000000
10296,10297,225,-0.007812,-1.000000
10298,10299,225,-0.007812,-1.000000
10300,10301,225,-0.006510,-1.000000
10302,10303,228,-0.001953,-1.000000
10304,10305,225,-0.005859,-1.000000
10306,10307,225,-0.009766,-1.000000
10308,10309,225,-0.007812,-1.000000
10310,10311,225,-0.007812,-1.000000
10312,10313,225,-0.005859,-1.000000
10314,10315,228,-0.003906,-1.000000
10316,10317,225,-0.006510,-1.000000
10318,10319,225,-0.001953,-1.000000
10320,10321,225,-0.011719,-1.000000
10322,10323,225,-0.013672,-1.000000
10324,10325,225,-0.009766,-1.000000
10326,10327,225,-0.006510,-1.000000
10328,10329,225,-0.009766,-1.000000
10330,10331,225,-0.007595,-1.000000
10332,10333,225,-0.003906,-1.000000
10334,10335,225,-0.009766,-1.000000
10336,10337,225,-0.006510,-1.000000
10338,10339,225,-0.009766,-1.000000
10340,10341,225,-0.007812,-1.000000
10342,10343,225,-0.010254,-1.000000
10344,10345,225,-0.006510,-1.000000
10346,10347,227,-0.003906,-1.000000
10348,10349,225,-0.009766,-1.000000
10350,10351,225,-0.011719,-1.000000
10352,10353,220,-0.006510,-1.000000
10354,10355,220,-0.002604,-1.000000
10356,10357,225,-0.013672,-1.000000
10358,10359,223,-0.011719,-1.000000
10360,10361,225,-0.006214,-1.000000
10362,10363,225,-0.009766,-1.000000
10364,10365,228,-0.004185,-1.000000
10366,10367,223,-0.013672,-1.000000
10368,10369,227,-0.005859,-1.000000
10370,10371,220,-0.003906,-1.000000
10372,10373,225,-0.003217,-1.000000
10374,10375,228,-0.002930,-1.000000
10376,10377,228,-0.002930,-1.000000
10378,10379,225,-0.006510,-1.000000
10380,10381,225,-0.005580,-1.000000
10382,10383,228,-0.003906,-1.000000
10384,10385,225,-0.009766,-1.000000
10386,10387,228,-0.005859,-1.000000
10388,10389,225,-0.011719,-1.000000
10390,10391,229,-0.002604,-1.000000
10392,10393,226,-0.001953,-1.000000
10394,10395,221,-0.003906,-1.000000
10396,10397,228,-0.005859,-1.000000
10398,10399,228,-0.003906,-1.000000
10400,10401,225,-0.003906,-1.000000
10402,10403,223,-0.003906,-1.000000
10404,10405,225,-0.007812,-1.000000
10406,10407,225,-0.009766,-1.000000
10408,10409,225,-0.005859,-1.000000
10410,10411,225,-0.011719,-1.000000
10412,10413,225,-0.005859,-1.000000
10414,10415,225,-0.009766,-1.000000
10416,10417,225,-0.002604,-1.000000
10418,10419,225,-0.002930,-1.000000
10420,10421,225,-0.005859,-1.000000
10422,10423,225,-0.011719,-1.000000
10424,10425,225,-0.009766,-1.000000
10426,10427,225,-0.004185,-1.000000
10428,10429,225,-0.004688,-1.000000
10430,10431,228,-0.003906,-1.000000
10432,10433,225,-0.003906,-1.000000
10434,10435,228,-0.002441,-1.000000
10436,10437,225,-0.003551,-1.000000
10438,10439,225,-0.007812,-1.000000
10440,10441,225,-0.003348,-1.000000
10442,10443,225,-0.013672,-1.000000
10444,10445,220,-0.002930,-1.000000
10446,10447,225,-0.009766,-1.000000
10448,10449,225,-0.007812,-1.000000
10450,10451,220,-0.001953,-1.000000
10452,10453,225,-0.008371,-1.000000
10454,10455,225,-0.005859,-1.000000
10456,10457,220,-0.002441,-1.000000
10458,10459,225,-0.011719,-1.000000
10460,10461,225,-0.015625,-1.000000
10462,10463,225,-0.017578,-1.000000
10464,10465,225,-0.014062,-1.000000
10466,10467,220,-0.005859,-1.000000
10468,10469,229,-0.001953,-1.000000
10470,10471,227,-0.004185,-1.000000
10472,10473,224,-0.004688,-1.000000
10474,10475,220,-0.001953,-1.000000
10476,10477,220,-0.002344,-1.000000
10478,10479,220,-0.003906,-1.000000
10480,10481,220,-0.003906,-1.000000
10482,10483,225,-0.004185,-1.000000
10484,10485,225,-0.009766,-1.000000
10486,10487,220,-0.005859,-1.000000
10488,10489,225,-0.011719,-1.000000
10490,10491,225,-0.013672,-1.000000
10492,10493,223,-0.011719,-1.000000
10494,10495,220,-0.007812,-1.000000
10496,10497,225,-0.005644,-1.000000
10498,10499,221,-0.003906,-1.000000
10500,10501,225,-0.009375,-1.000000
10502,10503,222,-0.001953,-1.000000
10504,10505,225,-0.009766,-1.000000
10506,10507,221,-0.003906,-1.000000
10508,10509,227,-0.004688,-1.000000
10510,10511,221,-0.005859,-1.000000
10512,10513,225,-0.003348,-1.000000
10514,10515,221,-0.004687,-1.000000
10516,10517,229,-0.002344,-1.000000
10518,10519,223,-0.007812,-1.000000
10520,10521,221,-0.002604,-1.000000
10522,10523,225,-0.011719,-1.000000
10524,10525,227,-0.007324,-1.000000
10526,10527,227,-0.003255,-1.000000
10528,10529,221,-0.001953,-1.000000
10530,10531,225,-0.013672,-1.000000
10532,10533,221,-0.003906,-1.000000
10534,10535,221,-0.007812,-1.000000
10536,10537,221,-0.004185,-1.000000
10538,10539,223,-0.005859,-1.000000
10540,10541,221,-0.003906,-1.000000
10542,10543,225,-0.009766,-1.000000
10544,10545,221,-0.002930,-1.000000
10546,10547,223,-0.005859,-1.000000
10548,10549,223,-0.007812,-1.000000
10550,10551,223,-0.013672,-1.000000
10552,10553,223,-0.005859,-1.000000
10554,10555,224,-0.002930,-1.000000
10556,10557,223,-0.009766,-1.000000
10558,10559,223,-0.007812,-1.000000
10560,10561,223,-0.008371,-1.000000
10562,10563,223,-0.004185,-1.000000
10564,10565,223,-0.003906,-1.000000
10566,10567,223,-0.010254,-1.000000
10568,10569,223,-0.013672,-1.000000
10570,10571,223,-0.009766,-1.000000
10572,10573,223,-0.007812,-1.000000
10574,10575,223,-0.011719,-1.000000
10576,10577,223,-0.009766,-1.000000
10578,10579,223,-0.013672,-1.000000
10580,10581,229,-0.002930,-1.000000
10582,10583,225,-0.005208,-1.000000
10584,10585,222,-0.002279,-1.000000
10586,10587,221,-0.003906,-1.000000
10588,10589,223,-0.010254,-1.000000
10590,10591,221,-0.004688,-1.000000
10592,10593,223,-0.004687,-1.000000
10594,10595,225,-0.015625,-1.000000
10596,10597,221,-0.002930,-1.000000
10598,10599,221,-0.005859,-1.000000
10600,10601,221,-0.003906,-1.000000
10602,10603,223,-0.010254,-1.000000
10604,10605,223,-0.015625,-1.000000
10606,10607,223,-0.015625,-1.000000
10608,10609,221,-0.002604,-1.000000
10610,10611,221,-0.005469,-1.000000
10612,10613,223,-0.003606,-1.000000
10614,10615,221,-0.003906,-1.000000
10616,10617,221,-0.002894,-1.000000
10618,10619,221,-0.007812,-1.000000
10620,10621,223,-0.006981,-1.000000
10622,10623,223,-0.005208,-1.000000
10624,10625,223,-0.003906,-1.000000
10626,10627,223,-0.003551,-1.000000
10628,10629,223,-0.017578,-1.000000
10630,10631,221,-0.005859,-1.000000
10632,10633,223,-0.009115,-1.000000
10634,10635,226,-0.002441,-1.000000
10636,10637,223,-0.007324,-1.000000
10638,10639,223,-0.006761,-1.000000
10640,10641,223,-0.019531,-1.000000
10642,10643,229,-0.004688,-1.000000
10644,10645,223,-0.004340,-1.000000
10646,10647,223,-0.007324,-1.000000
10648,10649,223,-0.009766,-1.000000
10650,10651,223,-0.006510,-1.000000
10652,10653,223,-0.009594,-1.000000
10654,10655,223,-0.008203,-1.000000
10656,10657,223,-0.013672,-1.000000
10658,10659,223,-0.007595,-1.000000
10660,10661,223,-0.005327,-1.000000
10662,10663,223,-0.013672,-1.000000
10664,10665,223,-0.006334,-1.000000
10666,10667,223,-0.013021,-1.000000
10668,10669,223,-0.015625,-1.000000
10670,10671,223,-0.015980,-1.000000
10672,10673,223,-0.017578,-1.000000
10674,10675,223,-0.013672,-1.000000
10676,10677,223,-0.008789,-1.000000
10678,10679,223,-0.019531,-1.000000
10680,10681,223,-0.011186,-1.000000
10682,10683,223,-0.005859,-1.000000
10684,10685,223,-0.004272,-1.000000
10686,10687,223,-0.009115,-1.000000
10688,10689,223,-0.010254,-1.000000
10690,10691,223,-0.021484,-1.000000
10692,10693,223,-0.017904,-1.000000
10694,10695,224,-0.003906,-1.000000
10696,10697,223,-0.013021,-1.000000
10698,10699,223,-0.013672,-1.000000
10700,10701,225,-0.012153,-1.000000
10702,10703,225,-0.015625,-1.000000
10704,10705,225,-0.019531,-1.000000
10706,10707,225,-0.012153,-1.000000
10708,10709,227,-0.007812,-1.000000
10710,10711,225,-0.017578,-1.000000
10712,10713,225,-0.006724,-1.000000
10714,10715,225,-0.017578,-1.000000
10716,10717,225,-0.005469,-1.000000
10718,10719,225,-0.008203,-1.000000
10720,10721,225,-0.003906,-1.000000
10722,10723,223,-0.013672,-1.000000
10724,10725,225,-0.007812,-1.000000
10726,10727,225,-0.009465,-1.000000
10728,10729,221,-0.005859,-1.000000
10730,10731,221,-0.007812,-1.000000
10732,10733,225,-0.014062,-1.000000
10734,10735,225,-0.006510,-1.000000
10736,10737,221,-0.009375,-1.000000
10738,10739,225,-0.019531,-1.000000
10740,10741,225,-0.006510,-1.000000
10742,10743,225,-0.021484,-1.000000
10744,10745,223,-0.011719,-1.000000
10746,10747,225,-0.008371,-1.000000
10748,10749,225,-0.013021,-1.000000
10750,10751,225,-0.013713,-1.000000
10752,10753,225,-0.008371,-1.000000
10754,10755,223,-0.015625,-1.000000
10756,10757,225,-0.006696,-1.000000
10758,10759,225,-0.009766,-1.000000
10760,10761,225,-0.006789,-1.000000
10762,10763,225,-0.015980,-1.000000
10764,10765,225,-0.017578,-1.000000
10766,10767,225,-0.004774,-1.000000
10768,10769,225,-0.012891,-1.000000
10770,10771,225,-0.009465,-1.000000
10772,10773,227,-0.002604,-1.000000
10774,10775,221,-0.004688,-1.000000
10776,10777,225,-0.005875,-1.000000
10778,10779,225,-0.023438,-1.000000
10780,10781,225,-0.007900,-1.000000
10782,10783,221,-0.002930,-1.000000
10784,10785,225,-0.010517,-1.000000
10786,10787,223,-0.015625,-1.000000
10788,10789,225,-0.016741,-1.000000
10790,10791,225,-0.012784,-1.000000
10792,10793,225,-0.021484,-1.000000
10794,10795,225,-0.007196,-1.000000
10796,10797,225,-0.012277,-1.000000
10798,10799,225,-0.019531,-1.000000
10800,10801,225,-0.009375,-1.000000
10802,10803,220,-0.002604,-1.000000
10804,10805,225,-0.007401,-1.000000
10806,10807,225,-0.015625,-1.000000
10808,10809,223,-0.004185,-1.000000
10810,10811,221,-0.007812,-1.000000
10812,10813,225,-0.015625,-1.000000
10814,10815,223,-0.013672,-1.000000
10816,10817,223,-0.010254,-1.000000
10818,10819,225,-0.008371,-1.000000
10820,10821,225,-0.004112,-1.000000
10822,10823,223,-0.003906,-1.000000
10824,10825,223,-0.015625,-1.000000
10826,10827,220,-0.006510,-1.000000
10828,10829,223,-0.009766,-1.000000
10830,10831,225,-0.017578,-1.000000
10832,10833,223,-0.006724,-1.000000
10834,10835,223,-0.011719,-1.000000
10836,10837,223,-0.012153,-1.000000
10838,10839,223,-0.017578,-1.000000
10840,10841,225,-0.006510,-1.000000
10842,10843,223,-0.014062,-1.000000
10844,10845,223,-0.013672,-1.000000
10846,10847,223,-0.013672,-1.000000
10848,10849,223,-0.007939,-1.000000
10850,10851,223,-0.011719,-1.000000
10852,10853,223,-0.017578,-1.000000
10854,10855,223,-0.005859,-1.000000
10856,10857,223,-0.015625,-1.000000
10858,10859,223,-0.006724,-1.000000
10860,10861,223,-0.005859,-1.000000
