181.005731	0.000098
183.672795	0.000195
186.710297	0.000293
187.898141	0.000391
188.751550	0.000488
189.003977	0.000586
189.003977	0.000684
190.056554	0.000781
190.056554	0.000879
190.349391	0.000977
190.944497	0.001074
190.968400	0.001172
192.054829	0.001270
193.513486	0.001367
194.499025	0.001465
197.500938	0.001563
198.204763	0.001660
198.964439	0.001758
202.942547	0.001855
203.879812	0.001953
206.744279	0.002051
206.769114	0.002148
206.869577	0.002246
206.869577	0.002344
209.086242	0.002441
210.594904	0.002539
210.604288	0.002637
211.616930	0.002734
211.917905	0.002832
211.938947	0.002930
216.737998	0.003027
217.325476	0.003125
218.022865	0.003223
218.536596	0.003320
219.288201	0.003418
219.639582	0.003516
219.808443	0.003613
223.634905	0.003711
224.722327	0.003809
224.722327	0.003906
225.215931	0.004004
228.311888	0.004102
230.315337	0.004199
230.315337	0.004297
230.529856	0.004395
230.529856	0.004492
231.746642	0.004590
231.746642	0.004687
233.325783	0.004785
233.702064	0.004883
235.738364	0.004980
236.162684	0.005078
237.774306	0.005176
238.010617	0.005273
238.035913	0.005371
238.035913	0.005469
238.226724	0.005566
238.321399	0.005664
239.202214	0.005762
239.939772	0.005859
240.081400	0.005957
240.160987	0.006055
240.167642	0.006152
240.741423	0.006250
241.283804	0.006348
241.396072	0.006445
242.064908	0.006543
243.217703	0.006641
244.831186	0.006738
245.442623	0.006836
245.485176	0.006934
246.459612	0.007031
246.761334	0.007129
246.891050	0.007227
247.379218	0.007324
247.741319	0.007422
248.335427	0.007520
248.962224	0.007617
248.986211	0.007715
248.986211	0.007812
249.441517	0.007910
249.521672	0.008008
250.006462	0.008105
250.300491	0.008203
251.851456	0.008301
252.466355	0.008398
252.466355	0.008496
252.987130	0.008594
253.009237	0.008691
253.579312	0.008789
254.483466	0.008887
254.858032	0.008984
255.821116	0.009082
256.292454	0.009180
256.407675	0.009277
256.464033	0.009375
256.725142	0.009473
256.958091	0.009570
257.112404	0.009668
257.176140	0.009766
257.176140	0.009863
257.678779	0.009961
258.107048	0.010059
258.974331	0.010156
258.974331	0.010254
259.028129	0.010352
259.374190	0.010449
259.411167	0.010547
259.811251	0.010645
259.811251	0.010742
260.899344	0.010840
260.982809	0.010937
261.732035	0.011035
262.107405	0.011133
262.107405	0.011230
262.742150	0.011328
262.944281	0.011426
263.224663	0.011523
263.553615	0.011621
263.834878	0.011719
264.161295	0.011816
265.157347	0.011914
265.610092	0.012012
265.727644	0.012109
266.001220	0.012207
266.101054	0.012305
267.233512	0.012402
267.301796	0.012500
267.330296	0.012598
267.372155	0.012695
267.372155	0.012793
267.829628	0.012891
267.868735	0.012988
267.868735	0.013086
268.605311	0.013184
268.605311	0.013281
268.658275	0.013379
269.201543	0.013477
269.280165	0.013574
269.506857	0.013672
269.978280	0.013770
270.007013	0.013867
270.256960	0.013965
270.256960	0.014063
270.394512	0.014160
270.683077	0.014258
270.979478	0.014355
271.012924	0.014453
271.235131	0.014551
271.496660	0.014648
271.507625	0.014746
271.507625	0.014844
271.569978	0.014941
271.569978	0.015039
272.738213	0.015137
272.894576	0.015234
273.234910	0.015332
273.508832	0.015430
274.304947	0.015527
274.697237	0.015625
274.697237	0.015723
275.008342	0.015820
275.680271	0.015918
275.706691	0.016016
276.358339	0.016113
276.358339	0.016211
276.401758	0.016309
276.478478	0.016406
277.193010	0.016504
277.193010	0.016602
277.206689	0.016699
277.823913	0.016797
278.217584	0.016895
278.217584	0.016992
278.326740	0.017090
279.502167	0.017188
279.502167	0.017285
280.185427	0.017383
280.707544	0.017480
280.773064	0.017578
280.877673	0.017676
281.228828	0.017773
281.677293	0.017871
281.919818	0.017969
282.101189	0.018066
282.131609	0.018164
282.522554	0.018262
282.805830	0.018359
282.866277	0.018457
282.996575	0.018555
283.061110	0.018652
283.586442	0.018750
283.627362	0.018848
283.695287	0.018945
283.817664	0.019043
283.871621	0.019141
283.950469	0.019238
284.614083	0.019336
284.726640	0.019434
284.952276	0.019531
285.043433	0.019629
285.043433	0.019727
285.155343	0.019824
285.762219	0.019922
285.844120	0.020020
286.089335	0.020117
286.089335	0.020215
286.514644	0.020313
286.924085	0.020410
286.990522	0.020508
287.105826	0.020605
287.105826	0.020703
287.117659	0.020801
287.423601	0.020898
287.423601	0.020996
287.460574	0.021094
287.468563	0.021191
287.531622	0.021289
287.705482	0.021387
287.879335	0.021484
287.968254	0.021582
287.968254	0.021680
288.403600	0.021777
288.569613	0.021875
288.738599	0.021973
289.216648	0.022070
289.361132	0.022168
289.832379	0.022266
290.028249	0.022363
290.535621	0.022461
290.556971	0.022559
290.911602	0.022656
290.911602	0.022754
290.942664	0.022852
290.957447	0.022949
291.045946	0.023047
291.388239	0.023145
291.497669	0.023242
291.497669	0.023340
291.520648	0.023438
291.974843	0.023535
292.139618	0.023633
292.206061	0.023730
292.351874	0.023828
292.537808	0.023926
292.993017	0.024023
293.375131	0.024121
293.375131	0.024219
293.413311	0.024316
293.511237	0.024414
293.564156	0.024512
293.938060	0.024609
293.938060	0.024707
293.965333	0.024805
293.965333	0.024902
294.359402	0.025000
294.477660	0.025098
294.846018	0.025195
294.978797	0.025293
295.328903	0.025391
295.555474	0.025488
295.945968	0.025586
296.207544	0.025684
296.230748	0.025781
296.526974	0.025879
296.919151	0.025977
296.919151	0.026074
297.356584	0.026172
297.437756	0.026270
297.528524	0.026367
297.528524	0.026465
297.641470	0.026562
297.692751	0.026660
297.717635	0.026758
298.041994	0.026855
298.106929	0.026953
298.435125	0.027051
298.608156	0.027148
298.799043	0.027246
299.426445	0.027344
299.542272	0.027441
299.566452	0.027539
299.602845	0.027637
299.602845	0.027734
299.674366	0.027832
299.887911	0.027930
300.212100	0.028027
300.368778	0.028125
300.388534	0.028223
300.505591	0.028320
300.676271	0.028418
301.035751	0.028516
301.035751	0.028613
301.300148	0.028711
301.678492	0.028809
301.700965	0.028906
301.745371	0.029004
301.745371	0.029102
301.746964	0.029199
301.746964	0.029297
302.001154	0.029395
302.141884	0.029492
302.192894	0.029590
302.290464	0.029687
302.483795	0.029785
302.741781	0.029883
302.772402	0.029980
302.974107	0.030078
302.987552	0.030176
303.147773	0.030273
303.278804	0.030371
303.348091	0.030469
303.377165	0.030566
303.463735	0.030664
303.516562	0.030762
303.926216	0.030859
304.503338	0.030957
305.098713	0.031055
305.249665	0.031152
305.339277	0.031250
305.413920	0.031348
305.482494	0.031445
305.482494	0.031543
305.625340	0.031641
305.625340	0.031738
305.647111	0.031836
305.647111	0.031934
305.744208	0.032031
306.188458	0.032129
306.301143	0.032227
306.475723	0.032324
306.553011	0.032422
306.722553	0.032520
306.722553	0.032617
306.807365	0.032715
307.229278	0.032813
307.229887	0.032910
307.561220	0.033008
307.578297	0.033105
307.632084	0.033203
307.888884	0.033301
308.046284	0.033398
308.160488	0.033496
308.398824	0.033594
308.445746	0.033691
308.643821	0.033789
308.776638	0.033887
308.799446	0.033984
308.973607	0.034082
309.044115	0.034180
309.055321	0.034277
309.055321	0.034375
309.174203	0.034473
309.272452	0.034570
309.560907	0.034668
309.560907	0.034766
309.577103	0.034863
309.617181	0.034961
309.624457	0.035059
309.760295	0.035156
309.809905	0.035254
309.813626	0.035352
310.151032	0.035449
310.156867	0.035547
310.156867	0.035645
310.209191	0.035742
310.212305	0.035840
310.371110	0.035937
310.561719	0.036035
310.593922	0.036133
310.648205	0.036230
310.738099	0.036328
310.738099	0.036426
310.783729	0.036523
310.785902	0.036621
311.837940	0.036719
312.090584	0.036816
312.122973	0.036914
312.232041	0.037012
312.347954	0.037109
312.805800	0.037207
313.088141	0.037305
313.481313	0.037402
313.801254	0.037500
313.839088	0.037598
313.906900	0.037695
313.906900	0.037793
314.247017	0.037891
314.247017	0.037988
314.406432	0.038086
