62.567836	0.000781
62.589350	0.001563
62.609945	0.002344
62.642458	0.003125
62.665467	0.003906
62.855602	0.004687
63.142250	0.005469
63.173642	0.006250
63.266113	0.007031
63.289470	0.007812
64.386054	0.008594
65.849213	0.009375
66.117742	0.010156
66.248683	0.010937
67.048583	0.011719
67.143682	0.012500
67.159797	0.013281
67.188469	0.014063
67.225068	0.014844
67.345237	0.015625
67.654745	0.016406
68.144046	0.017188
68.999869	0.017969
69.030278	0.018750
70.219451	0.019531
70.219451	0.020313
70.608603	0.021094
70.632445	0.021875
70.730581	0.022656
71.255532	0.023438
71.255532	0.024219
71.362934	0.025000
71.465411	0.025781
71.603416	0.026562
71.683728	0.027344
71.835974	0.028125
71.875311	0.028906
71.934895	0.029687
71.999800	0.030469
72.075512	0.031250
72.202253	0.032031
72.374094	0.032813
72.435529	0.033594
72.452016	0.034375
72.455050	0.035156
72.667351	0.035937
72.855927	0.036719
72.857541	0.037500
72.890231	0.038281
73.034863	0.039062
73.501291	0.039844
73.659437	0.040625
73.708625	0.041406
73.822567	0.042188
74.027782	0.042969
74.075007	0.043750
74.082593	0.044531
74.140987	0.045312
74.169856	0.046094
74.232415	0.046875
74.679769	0.047656
74.841384	0.048438
74.917508	0.049219
74.968776	0.050000
74.986254	0.050781
75.037788	0.051562
75.050402	0.052344
75.072977	0.053125
75.123750	0.053906
75.145534	0.054688
75.210037	0.055469
75.263812	0.056250
75.281460	0.057031
75.395449	0.057813
75.626133	0.058594
75.775344	0.059375
75.780684	0.060156
75.830318	0.060937
75.872705	0.061719
76.038549	0.062500
76.144295	0.063281
76.269719	0.064062
76.276677	0.064844
76.277888	0.065625
76.382063	0.066406
76.436454	0.067187
76.615607	0.067969
76.691320	0.068750
76.694334	0.069531
76.823110	0.070312
76.894934	0.071094
76.953525	0.071875
76.967356	0.072656
77.108196	0.073438
77.174424	0.074219
77.237858	0.075000
77.273210	0.075781
77.329897	0.076563
77.456699	0.077344
77.571065	0.078125
77.605557	0.078906
77.648976	0.079687
77.860776	0.080469
77.917051	0.081250
77.940553	0.082031
78.031173	0.082812
78.090596	0.083594
78.388720	0.084375
78.417480	0.085156
78.422510	0.085938
78.686284	0.086719
78.970123	0.087500
79.196578	0.088281
79.231608	0.089063
79.233082	0.089844
79.372761	0.090625
79.424371	0.091406
