222.175185	0.000231
222.977020	0.000463
224.894563	0.000694
224.904985	0.000926
227.008462	0.001157
227.008462	0.001389
229.252919	0.001620
229.972619	0.001852
232.087572	0.002083
232.861164	0.002315
236.087441	0.002546
239.428126	0.002778
240.370661	0.003009
241.821630	0.003241
248.756232	0.003472
249.104650	0.003704
249.435872	0.003935
249.924515	0.004167
251.261034	0.004398
251.261034	0.004630
258.218566	0.004861
258.218566	0.005093
259.118390	0.005324
260.604400	0.005556
261.909088	0.005787
264.942992	0.006019
265.006324	0.006250
265.348012	0.006481
268.806922	0.006713
268.806922	0.006944
268.948395	0.007176
269.547818	0.007407
269.665512	0.007639
271.857406	0.007870
273.218103	0.008102
273.218103	0.008333
273.837403	0.008565
275.146025	0.008796
275.829202	0.009028
275.829202	0.009259
281.001006	0.009491
281.388573	0.009722
281.388573	0.009954
288.279677	0.010185
288.337375	0.010417
288.352124	0.010648
288.770440	0.010880
290.297083	0.011111
291.738158	0.011343
295.562863	0.011574
298.119853	0.011806
299.107445	0.012037
300.265097	0.012269
300.684923	0.012500
303.827886	0.012731
305.472800	0.012963
306.838431	0.013194
307.804301	0.013426
308.405872	0.013657
308.405872	0.013889
309.053742	0.014120
309.376466	0.014352
309.902649	0.014583
310.727759	0.014815
310.972288	0.015046
311.192572	0.015278
311.569753	0.015509
311.583658	0.015741
311.624257	0.015972
311.923579	0.016204
312.273561	0.016435
312.616218	0.016667
313.738963	0.016898
315.208329	0.017130
315.691745	0.017361
315.777861	0.017593
315.874282	0.017824
315.880861	0.018056
315.950442	0.018287
316.480713	0.018519
317.123632	0.018750
317.433193	0.018981
317.433193	0.019213
318.277451	0.019444
318.484396	0.019676
318.835739	0.019907
321.362319	0.020139
321.630021	0.020370
321.630021	0.020602
321.841966	0.020833
323.881264	0.021065
323.920387	0.021296
324.505653	0.021528
325.548982	0.021759
325.724610	0.021991
326.569201	0.022222
326.639881	0.022454
327.220000	0.022685
327.220000	0.022917
328.061193	0.023148
328.285522	0.023380
328.578056	0.023611
329.301968	0.023843
329.301968	0.024074
330.215276	0.024306
