16,53314,2,2.56E+05,652.31,259,36.055
16,40602,8,2.56E+05,652.31,259,192.07
16,48204,7,2.56E+05,652.31,259,45.555
16,42393,1,2.56E+05,652.31,259,8061.5
16,50465,11,2.56E+05,652.31,259,38.23
16,60239,13,2.56E+05,652.35,259,2.1025
16,48204,7,2.56E+05,659.28,263,0.89551
16,53314,2,2.56E+05,659.28,263,38.591
16,60239,13,2.56E+05,659.28,263,0.34668
16,40602,8,2.56E+05,659.28,263,1.292
16,42393,1,2.56E+05,659.29,263,2499.1
16,40323,15,2.56E+05,659.29,263,1.5488
16,50465,11,2.56E+05,659.29,263,56.766
16,48204,7,2.56E+05,666.18,268,2.7412
16,60239,13,2.56E+05,666.18,268,1962.1
16,40602,8,2.56E+05,666.18,268,148.88
16,50465,11,2.56E+05,666.18,268,2.6504
16,53314,2,2.56E+05,666.18,268,76.282
16,42393,1,2.56E+05,666.18,268,2.0195
16,40323,15,2.56E+05,666.18,268,2.7373
16,40602,8,2.56E+05,673.34,274,82.32
16,40323,15,2.56E+05,673.34,274,209.89
16,42393,1,2.56E+05,673.34,274,8535.2
16,48204,7,2.56E+05,673.34,274,72.371
16,50465,11,2.56E+05,673.34,274,9446.4
16,60239,13,2.56E+05,673.34,274,0.5918
16,53314,2,2.56E+05,673.34,274,63.887
16,53314,2,2.56E+05,680.45,281,1.4346
16,60239,13,2.56E+05,680.45,281,422.44
16,48204,7,2.56E+05,680.45,281,2.0635
16,40323,15,2.56E+05,680.45,281,2.7393
16,50465,11,2.56E+05,680.45,281,1.2939
16,40602,8,2.56E+05,680.46,281,2.3086
16,42393,1,2.56E+05,680.46,281,2.1973
16,40602,8,2.56E+05,694.37,289,2.3213
16,60239,13,2.56E+05,694.37,289,1.4082
16,48204,7,2.56E+05,694.37,289,2.6826
16,53314,2,2.56E+05,694.37,289,1.8438
16,50465,11,2.56E+05,694.37,289,2.7402
16,40323,15,2.56E+05,694.37,289,2.0547
16,42393,1,2.56E+05,694.37,289,2.4004
16,48204,7,2.56E+05,706.64,298,95.047
16,40323,15,2.56E+05,706.64,298,56.816
16,53314,2,2.56E+05,706.64,298,2.5703
16,40602,8,2.56E+05,706.64,298,9112.8
16,50465,11,2.56E+05,706.65,298,35.402
16,60239,13,2.56E+05,706.65,298,28.484
16,42393,1,2.56E+05,706.65,298,3.2129
16,50465,11,2.56E+05,718.59,308,1.29
16,40323,15,2.56E+05,718.6,308,1.7803
16,40602,8,2.56E+05,718.6,308,1.9697
16,48204,7,2.56E+05,718.6,308,1.585
16,53314,2,2.56E+05,718.6,308,111.26
16,42393,1,2.56E+05,718.6,308,102.52
16,60239,13,2.56E+05,718.6,308,2.1445
16,48204,7,2.56E+05,725.49,319,2.4922
16,40602,8,2.56E+05,725.49,319,2.3975
16,53314,2,2.56E+05,725.49,319,2.9219
16,40323,15,2.56E+05,725.49,319,2.0205
16,42393,1,2.56E+05,725.49,319,1.6895
16,50465,11,2.56E+05,725.5,319,2.8262
16,60239,13,2.56E+05,725.5,319,3.2617
16,53314,2,2.56E+05,737.55,331,2.5977
16,48204,7,2.56E+05,737.55,331,2.7988
16,40602,8,2.56E+05,737.55,331,2.251
16,42393,1,2.56E+05,737.55,331,1.8623
16,60239,13,2.56E+05,737.55,331,2.377
16,40323,15,2.56E+05,737.56,331,1.9307
16,50465,11,2.56E+05,737.56,331,2.7793
16,4009,8,9950,126.66,0,69.26
16,2877,8,847,127.28,0,0.0090539
16,7683,4,6156,128.61,0,0.010558
16,7571,4,8864,130.53,0,101.86
16,3541,4,2663,140.32,0,85.729
16,53428,1,3.06E+05,184.75,306,276.76
16,47355,2,3.06E+05,184.75,306,4.1582
16,42967,8,3.06E+05,184.75,306,61.82
16,38014,7,3.06E+05,184.75,306,3.9932
16,46739,15,3.06E+05,184.75,306,1.7188
16,56439,13,3.06E+05,184.76,306,191.12
16,49574,11,3.06E+05,184.76,306,273.25
16,9031,9,2182,146.13,0,0.0073203
16,53428,1,3.12E+05,187.25,312,276.76
16,47355,2,3.12E+05,187.25,312,4.1582
16,42967,8,3.12E+05,187.26,312,61.82
16,38014,7,3.12E+05,187.26,312,3.9932
16,46739,15,3.12E+05,187.26,312,1.7188
16,56439,13,3.12E+05,187.26,312,191.12
16,49574,11,3.12E+05,187.26,312,273.25
16,4380,8,7727,156.21,0,0.6115
16,7062,5,5353,170.18,0,48.078
16,636,10,3736,172.94,0,156.77
16,1127,8,6483,177.03,0,0.0017224
16,53314,2,3.73E+05,709.75,373,2.8867
16,40323,15,3.73E+05,709.75,373,3.2344
16,50465,11,3.73E+05,709.75,373,0.9502
16,48204,7,3.73E+05,709.75,373,3.6963
16,60239,13,3.73E+05,709.75,373,3.8574
16,40602,8,3.73E+05,709.76,373,3.9287
16,42393,1,3.73E+05,709.76,373,17432
16,40323,15,3.73E+05,717.8,376,260.04
16,53314,2,3.73E+05,717.81,376,36.055
16,40602,8,3.73E+05,717.81,376,192.07
16,48204,7,3.73E+05,717.81,376,45.555
16,42393,1,3.73E+05,717.81,376,8061.5
16,50465,11,3.73E+05,717.81,376,38.23
16,60239,13,3.73E+05,717.85,376,2.1025
16,48204,7,3.73E+05,724.78,380,0.89551
16,53314,2,3.73E+05,724.78,380,38.591
16,60239,13,3.73E+05,724.78,380,0.34668
16,40602,8,3.73E+05,724.78,380,1.292
16,42393,1,3.73E+05,724.78,380,2499.1
16,40323,15,3.73E+05,724.79,380,1.5488
16,50465,11,3.73E+05,724.79,380,56.766
16,48204,7,3.73E+05,731.68,385,2.7412
16,60239,13,3.73E+05,731.68,385,1962.1
16,40602,8,3.73E+05,731.68,385,148.88
16,50465,11,3.73E+05,731.68,385,2.6504
16,53314,2,3.73E+05,731.68,385,76.282
16,42393,1,3.73E+05,731.68,385,2.0195
16,40323,15,3.73E+05,731.68,385,2.7373
16,40602,8,3.73E+05,738.84,391,82.32
16,40323,15,3.73E+05,738.84,391,209.89
16,42393,1,3.73E+05,738.84,391,8535.2
16,48204,7,3.73E+05,738.84,391,72.371
16,50465,11,3.73E+05,738.84,391,9446.4
16,60239,13,3.73E+05,738.84,391,0.5918
16,53314,2,3.73E+05,738.84,391,63.887
16,53314,2,3.73E+05,745.95,398,1.4346
16,60239,13,3.73E+05,745.95,398,422.44
16,48204,7,3.73E+05,745.95,398,2.0635
16,40323,15,3.73E+05,745.95,398,2.7393
16,50465,11,3.73E+05,745.95,398,1.2939
16,40602,8,3.73E+05,745.95,398,2.3086
16,42393,1,3.73E+05,745.96,398,2.1973
16,40602,8,3.73E+05,759.87,406,2.3213
16,60239,13,3.73E+05,759.87,406,1.4082
16,48204,7,3.73E+05,759.87,406,2.6826
16,53314,2,3.73E+05,759.87,406,1.8438
16,50465,11,3.73E+05,759.87,406,2.7402
16,40323,15,3.73E+05,759.87,406,2.0547
16,42393,1,3.73E+05,759.87,406,2.4004
16,48204,7,3.73E+05,772.14,415,95.047
16,40323,15,3.73E+05,772.14,415,56.816
16,53314,2,3.73E+05,772.14,415,2.5703
16,40602,8,3.73E+05,772.14,415,9112.8
16,50465,11,3.73E+05,772.15,415,35.402
16,60239,13,3.73E+05,772.15,415,28.484
16,42393,1,3.73E+05,772.15,415,3.2129
16,50465,11,3.73E+05,784.09,425,1.29
16,40323,15,3.73E+05,784.09,425,1.7803
16,40602,8,3.73E+05,784.09,425,1.9697
16,48204,7,3.73E+05,784.1,425,1.585
16,53314,2,3.73E+05,784.1,425,111.26
16,42393,1,3.73E+05,784.1,425,102.52
16,60239,13,3.73E+05,784.1,425,2.1445
16,48204,7,3.73E+05,790.99,436,2.4922
16,40602,8,3.73E+05,790.99,436,2.3975
16,53314,2,3.73E+05,790.99,436,2.9219
16,40323,15,3.73E+05,790.99,436,2.0205
16,42393,1,3.73E+05,790.99,436,1.6895
16,50465,11,3.73E+05,790.99,436,2.8262
16,60239,13,3.73E+05,791,436,3.2617
16,53314,2,3.73E+05,803.05,448,2.5977
16,48204,7,3.73E+05,803.05,448,2.7988
16,40602,8,3.73E+05,803.05,448,2.251
16,42393,1,3.73E+05,803.05,448,1.8623
16,60239,13,3.73E+05,803.05,448,2.377
16,40323,15,3.73E+05,803.05,448,1.9307
16,50465,11,3.73E+05,803.05,448,2.7793
16,53314,2,3.76E+05,710.53,376,2.8867
16,40323,15,3.76E+05,710.53,376,3.2344
16,50465,11,3.76E+05,710.53,376,0.9502
16,48204,7,3.76E+05,710.53,376,3.6963
16,60239,13,3.76E+05,710.54,376,3.8574
16,40602,8,3.76E+05,710.54,376,3.9287
16,42393,1,3.76E+05,710.54,376,17432
16,40323,15,3.76E+05,718.59,379,260.04
16,53314,2,3.76E+05,718.59,379,36.055
16,40602,8,3.76E+05,718.59,379,192.07
16,48204,7,3.76E+05,718.59,379,45.555
16,42393,1,3.76E+05,718.59,379,8061.5
16,50465,11,3.76E+05,718.59,379,38.23
16,60239,13,3.76E+05,718.64,379,2.1025
16,48204,7,3.76E+05,725.57,383,0.89551
16,53314,2,3.76E+05,725.57,383,38.591
16,60239,13,3.76E+05,725.57,383,0.34668
16,40602,8,3.76E+05,725.57,383,1.292
16,42393,1,3.76E+05,725.57,383,2499.1
16,40323,15,3.76E+05,725.57,383,1.5488
16,50465,11,3.76E+05,725.57,383,56.766
16,48204,7,3.76E+05,732.46,388,2.7412
16,60239,13,3.76E+05,732.46,388,1962.1
16,40602,8,3.76E+05,732.46,388,148.88
16,50465,11,3.76E+05,732.46,388,2.6504
16,53314,2,3.76E+05,732.46,388,76.282
16,42393,1,3.76E+05,732.46,388,2.0195
16,40323,15,3.76E+05,732.46,388,2.7373
16,40602,8,3.76E+05,739.62,394,82.32
16,40323,15,3.76E+05,739.62,394,209.89
16,42393,1,3.76E+05,739.62,394,8535.2
16,48204,7,3.76E+05,739.62,394,72.371
16,50465,11,3.76E+05,739.62,394,9446.4
16,60239,13,3.76E+05,739.62,394,0.5918
16,53314,2,3.76E+05,739.63,394,63.887
16,53314,2,3.76E+05,746.74,401,1.4346
16,60239,13,3.76E+05,746.74,401,422.44
16,48204,7,3.76E+05,746.74,401,2.0635
16,40323,15,3.76E+05,746.74,401,2.7393
16,50465,11,3.76E+05,746.74,401,1.2939
16,40602,8,3.76E+05,746.74,401,2.3086
16,42393,1,3.76E+05,746.74,401,2.1973
16,40602,8,3.76E+05,760.65,409,2.3213
16,60239,13,3.76E+05,760.65,409,1.4082
16,48204,7,3.76E+05,760.65,409,2.6826
16,53314,2,3.76E+05,760.65,409,1.8438
16,50465,11,3.76E+05,760.65,409,2.7402
16,40323,15,3.76E+05,760.65,409,2.0547
16,42393,1,3.76E+05,760.65,409,2.4004
16,48204,7,3.76E+05,772.92,418,95.047
16,40323,15,3.76E+05,772.93,418,56.816
16,53314,2,3.76E+05,772.93,418,2.5703
16,40602,8,3.76E+05,772.93,418,9112.8
16,50465,11,3.76E+05,772.93,418,35.402
16,60239,13,3.76E+05,772.93,418,28.484
16,42393,1,3.76E+05,772.93,418,3.2129
16,50465,11,3.76E+05,784.88,428,1.29
16,40323,15,3.76E+05,784.88,428,1.7803
16,40602,8,3.76E+05,784.88,428,1.9697
16,48204,7,3.76E+05,784.88,428,1.585
16,53314,2,3.76E+05,784.88,428,111.26
16,42393,1,3.76E+05,784.88,428,102.52
16,60239,13,3.76E+05,784.88,428,2.1445
16,48204,7,3.76E+05,791.78,439,2.4922
16,40602,8,3.76E+05,791.78,439,2.3975
16,53314,2,3.76E+05,791.78,439,2.9219
16,40323,15,3.76E+05,791.78,439,2.0205
16,42393,1,3.76E+05,791.78,439,1.6895
16,50465,11,3.76E+05,791.78,439,2.8262
16,60239,13,3.76E+05,791.78,439,3.2617
16,53314,2,3.76E+05,803.84,451,2.5977
16,48204,7,3.76E+05,803.84,451,2.7988
16,40602,8,3.76E+05,803.84,451,2.251
16,42393,1,3.76E+05,803.84,451,1.8623
16,60239,13,3.76E+05,803.84,451,2.377
16,40323,15,3.76E+05,803.84,451,1.9307
16,50465,11,3.76E+05,803.84,451,2.7793
16,5746,13,9160,187.02,0,76.29
16,5111,2,1102,191.7,0,0.00090852
16,53314,2,3.93E+05,717.44,393,2.8867
16,40323,15,3.93E+05,717.44,393,3.2344
16,50465,11,3.93E+05,717.44,393,0.9502
16,48204,7,3.93E+05,717.44,393,3.6963
16,60239,13,3.93E+05,717.44,393,3.8574
16,40602,8,3.93E+05,717.45,393,3.9287
16,42393,1,3.93E+05,717.45,393,17432
16,40323,15,3.93E+05,725.49,396,260.04
16,53314,2,3.93E+05,725.5,396,36.055
16,40602,8,3.93E+05,725.5,396,192.07
16,48204,7,3.93E+05,725.5,396,45.555
16,42393,1,3.93E+05,725.5,396,8061.5
16,50465,11,3.93E+05,725.5,396,38.23
16,60239,13,3.93E+05,725.54,396,2.1025
16,48204,7,3.93E+05,732.47,400,0.89551
16,53314,2,3.93E+05,732.47,400,38.591
16,60239,13,3.93E+05,732.47,400,0.34668
16,40602,8,3.93E+05,732.47,400,1.292
16,42393,1,3.93E+05,732.47,400,2499.1
16,40323,15,3.93E+05,732.48,400,1.5488
16,50465,11,3.93E+05,732.48,400,56.766
16,48204,7,3.93E+05,739.37,405,2.7412
16,60239,13,3.93E+05,739.37,405,1962.1
16,40602,8,3.93E+05,739.37,405,148.88
16,50465,11,3.93E+05,739.37,405,2.6504
16,53314,2,3.93E+05,739.37,405,76.282
16,42393,1,3.93E+05,739.37,405,2.0195
16,40323,15,3.93E+05,739.37,405,2.7373
16,40602,8,3.93E+05,746.53,411,82.32
16,40323,15,3.93E+05,746.53,411,209.89
16,42393,1,3.93E+05,746.53,411,8535.2
16,48204,7,3.93E+05,746.53,411,72.371
16,50465,11,3.93E+05,746.53,411,9446.4
16,60239,13,3.93E+05,746.53,411,0.5918
16,53314,2,3.93E+05,746.53,411,63.887
16,53314,2,3.93E+05,753.64,418,1.4346
16,60239,13,3.93E+05,753.64,418,422.44
16,48204,7,3.93E+05,753.64,418,2.0635
16,40323,15,3.93E+05,753.64,418,2.7393
16,50465,11,3.93E+05,753.64,418,1.2939
16,40602,8,3.93E+05,753.64,418,2.3086
16,42393,1,3.93E+05,753.64,418,2.1973
16,40602,8,3.93E+05,767.56,426,2.3213
16,60239,13,3.93E+05,767.56,426,1.4082
16,48204,7,3.93E+05,767.56,426,2.6826
16,53314,2,3.93E+05,767.56,426,1.8438
16,50465,11,3.93E+05,767.56,426,2.7402
16,40323,15,3.93E+05,767.56,426,2.0547
16,42393,1,3.93E+05,767.56,426,2.4004
16,48204,7,3.93E+05,779.83,435,95.047
16,40323,15,3.93E+05,779.83,435,56.816
16,53314,2,3.93E+05,779.83,435,2.5703
16,40602,8,3.93E+05,779.83,435,9112.8
16,50465,11,3.93E+05,779.84,435,35.402
16,60239,13,3.93E+05,779.84,435,28.484
16,42393,1,3.93E+05,779.84,435,3.2129
16,50465,11,3.93E+05,791.78,445,1.29
16,40323,15,3.93E+05,791.78,445,1.7803
16,40602,8,3.93E+05,791.78,445,1.9697
16,48204,7,3.93E+05,791.79,445,1.585
16,53314,2,3.93E+05,791.79,445,111.26
16,42393,1,3.93E+05,791.79,445,102.52
16,60239,13,3.93E+05,791.79,445,2.1445
16,48204,7,3.93E+05,798.68,456,2.4922
16,40602,8,3.93E+05,798.68,456,2.3975
16,53314,2,3.93E+05,798.68,456,2.9219
16,40323,15,3.93E+05,798.68,456,2.0205
