0	0.0	46.0659701753	46.0659701753
1	0.0	46.208531975	46.208531975
2	0.0	41.0851149716	41.0851149716
3	0.0	46.2095209994	46.2095209994
4	0.0	46.2095253334	46.2095253334
5	0.0	41.0083913376	41.0083913376
6	0.0	46.2128878508	46.2128878508
7	0.0	41.1868651266	41.1868651266
8	0.0	46.2095253334	46.2095253334
9	0.0	41.1872498635	41.1872498635
10	0.0	46.2085260924	46.2085260924
11	0.0	41.0065504983	41.0065504983
12	0.0	46.0659302949	46.0659302949
13	0.0	46.2085200601	46.2085200601
14	0.0	41.0112720364	41.0112720364
15	0.0	46.0864529321	46.0864529321
16	0.0	46.2085388235	46.2085388235
17	0.0	41.1872438975	41.1872438975
18	0.0	41.1872448957	41.1872448957
19	0.0	46.0730699809	46.0730699809
