5	4.568205	0.029024	4.597229
1	5.919913	0.004880	5.924793
3	6.150879	0.018957	6.169836
32	6.114656	0.333377	6.448033
25	6.457981	0.241839	6.699820
8	6.729818	0.090481	6.820299
26	6.561696	0.268019	6.829715
37	6.579753	0.408204	6.987957
50	7.173166	0.524723	7.697889
66	7.381147	0.691108	8.072255
58	7.499271	0.637031	8.136302
46	7.747938	0.485881	8.233819
24	8.042268	0.221726	8.263994
72	7.554349	0.748158	8.302507
17	8.188977	0.169075	8.358052
117	7.149254	1.225834	8.375088
19	8.225085	0.177099	8.402184
20	8.231926	0.180031	8.411957
133	7.130838	1.373162	8.504000
70	7.814110	0.733767	8.547877
106	7.484229	1.084836	8.569065
112	7.436010	1.137245	8.573255
102	7.662359	1.045971	8.708330
60	8.082643	0.652176	8.734819
107	7.812500	1.094320	8.906820
118	7.688662	1.230091	8.918753
74	8.211381	0.760239	8.971620
146	7.534864	1.481548	9.016412
39	8.602521	0.426663	9.029184
135	7.783301	1.393527	9.176828
57	8.737531	0.625517	9.363048
87	8.774887	0.889837	9.664724
89	8.773165	0.905339	9.678504
127	8.399124	1.336532	9.735656
121	8.455290	1.288558	9.743848
103	8.728817	1.047424	9.776241
98	8.824341	1.001144	9.825485
99	8.823934	1.004807	9.828741
137	8.455290	1.423570	9.878860
120	8.648340	1.268736	9.917076
160	8.374352	1.672766	10.047118
4	10.557921	0.019969	10.577890
9	10.931073	0.094070	11.025143
84	10.244167	0.852331	11.096498
85	10.258790	0.866954	11.125744
11	11.072257	0.102894	11.175151
97	10.310397	0.983509	11.293906
21	11.446073	0.181117	11.627190
129	10.323261	1.339759	11.663020
145	10.298973	1.465659	11.764632
27	12.461792	0.272906	12.734698
31	12.431618	0.321980	12.753598
16	12.762147	0.142426	12.904573
38	12.809128	0.415640	13.224768
40	12.796838	0.440429	13.237267
42	12.814112	0.450026	13.264138
44	12.831319	0.460780	13.292099
10	13.307852	0.095688	13.403540
56	12.953097	0.582558	13.535655
123	12.452587	1.294562	13.747149
124	12.456572	1.305521	13.762093
71	13.039983	0.734609	13.774592
75	13.059614	0.786958	13.846572
91	13.051863	0.908470	13.960333
88	13.071046	0.889853	13.960899
152	12.461414	1.517761	13.979175
108	12.998376	1.099282	14.097658
104	13.038833	1.075406	14.114239
22	13.981069	0.181703	14.162772
119	12.921459	1.265935	14.187394
140	12.831175	1.445162	14.276337
138	12.878476	1.425051	14.303527
153	12.780012	1.527023	14.307035
155	12.806812	1.540058	14.346870
79	13.577409	0.826565	14.403974
30	14.190803	0.321008	14.511811
114	13.448621	1.179676	14.628297
116	13.451631	1.218807	14.670438
33	14.362547	0.340440	14.702987
35	14.399168	0.357086	14.756254
147	13.388492	1.494096	14.882588
34	14.590759	0.344287	14.935046
45	14.576288	0.475166	15.051454
41	14.685322	0.449423	15.134745
128	13.815750	1.338913	15.154663
43	14.701890	0.457707	15.159597
51	14.661515	0.539086	15.200601
53	14.667833	0.546457	15.214290
144	13.823704	1.460093	15.283797
55	14.828947	0.546647	15.375594
62	14.750717	0.655566	15.406283
64	14.755350	0.665990	15.421340
67	14.729841	0.693758	15.423599
69	14.727192	0.707310	15.434502
159	13.796633	1.659097	15.455730
49	14.943327	0.514058	15.457385
7	15.411519	0.063807	15.475326
82	14.682051	0.839359	15.521410
54	14.989446	0.546630	15.536076
86	14.658226	0.887010	15.545236
78	14.762136	0.817422	15.579558
101	14.568217	1.030604	15.598821
130	14.344501	1.349551	15.694052
149	14.207533	1.499113	15.706646
109	14.686060	1.108039	15.794099
132	14.509403	1.362664	15.872067
14	15.757903	0.130865	15.888768
12	15.827635	0.103621	15.931256
81	15.164131	0.828635	15.992766
105	15.068513	1.084184	16.152697
131	15.194639	1.349780	16.544419
154	15.007603	1.538203	16.545806
23	16.483021	0.212852	16.695873
28	16.757025	0.281353	17.038378
2	17.069325	0.018151	17.087476
48	17.117058	0.506090	17.623148
6	17.886300	0.050830	17.937130
59	17.505741	0.646348	18.152089
73	17.597084	0.749109	18.346193
76	17.634169	0.810916	18.445085
80	17.627561	0.828047	18.455608
90	17.661120	0.907167	18.568287
92	17.661352	0.909944	18.571296
94	17.659966	0.927958	18.587924
96	17.654882	0.961008	18.615890
111	17.610454	1.116505	18.726959
13	18.634651	0.115904	18.750555
122	17.539382	1.294184	18.833566
126	17.524822	1.323305	18.848127
136	17.472918	1.411542	18.884460
139	17.461834	1.428168	18.890002
143	17.443631	1.452809	18.896440
141	17.449414	1.449295	18.898709
15	18.769618	0.135185	18.904803
151	17.396313	1.508675	18.904988
156	17.336388	1.574592	18.910980
158	17.287273	1.634520	18.921793
18	18.965256	0.176372	19.141628
29	19.390008	0.301299	19.691307
36	19.551753	0.365997	19.917750
47	19.781977	0.489964	20.271941
52	19.858028	0.545274	20.403302
61	19.967351	0.654597	20.621948
63	19.975051	0.665597	20.640648
65	19.982819	0.682686	20.665505
68	19.987155	0.700030	20.687185
77	19.996055	0.815721	20.811776
83	19.993891	0.846008	20.839899
93	19.978987	0.920527	20.899514
95	19.966694	0.959866	20.926560
100	19.943340	1.016583	20.959923
110	19.896530	1.110203	21.006733
113	19.877418	1.143215	21.020633
115	19.838025	1.203819	21.041844
125	19.761834	1.310486	21.072320
134	19.698782	1.392083	21.090865
142	19.650723	1.450260	21.100983
148	19.609535	1.497332	21.106867
150	19.599500	1.508239	21.107739
157	19.495461	1.616440	21.111901
